"","dates","titles","push","id"
"2347",2017-07-11,"Re: [問卦] 遊戲裡的正妹一直要看我照片？",7,"M.1499703740.A.30E"
"2348",2017-07-11,"[問卦] 納達爾是不是開始舒服了?",3,"M.1499703749.A.1D0"
"2349",2017-07-11,"[新聞] 對女警連說3次「妳很屌」 法官：不算侮辱",10,"M.1499703773.A.98F"
"2350",2017-07-11,"Re: [問卦] 講話會用「以上」結尾的人在想什麼",2,"M.1499703788.A.2C3"
"2351",2017-07-11,"[問卦] 五萬塊能去哪國玩？",43,"M.1499703824.A.CBD"
"2352",2017-07-11,"[問卦] 現在看你的名字還會覺得是神作嗎？",6,"M.1499703839.A.352"
"2353",2017-07-11,"[問卦] 如何說服陸籍房東的兒子來台念書",8,"M.1499703847.A.7CE"
"2354",2017-07-11,"[問卦] 北一女暑假都在幹嗎？",9,"M.1499703928.A.CA2"
"2355",2017-07-11,"[問卦] 文德女中重考一年考上中華大學的八卦？",8,"M.1499703942.A.F0E"
"2356",2017-07-11,"[新聞] 台3線大埔路段 一重機騎士撞橋墩護欄喪命",5,"M.1499703954.A.429"
"2357",2017-07-11,"[問卦] 呆灣人口是不是太多了?",-1,"M.1499704011.A.81A"
"2358",2017-07-11,"[問卦] 「令人討厭的肥宅 噁心」這句話是在嗆誰",-2,"M.1499704015.A.FD8"
"2359",2017-07-11,"Re: [新聞] 國軍早餐太爛　連台版「太陽的後裔」劇組",1,"M.1499704040.A.24B"
"2360",2017-07-11,"[問卦] 台灣那城市空氣最好，薪水又不會太低的",10,"M.1499704040.A.E72"
"2361",2017-07-11,"[問卦] 現在讀警專是不是比大學好了",7,"M.1499704068.A.9BA"
"2362",2017-07-11,"Re: [問卦] 肥宅哪時候會死光",0,"M.1499704068.A.74D"
"2363",2017-07-11,"Re: [問卦] 明天煮什麼菜好?",0,"M.1499704109.A.E84"
"2364",2017-07-11,"Re: [問卦] 直屬學妹胸部太小的話,還要認嗎",2,"M.1499704112.A.CFB"
"2365",2017-07-11,"[問卦] 暗夜走在路上遇到食人妖說要吃我怎辦",-1,"M.1499704138.A.B93"
"2366",2017-07-11,"[問卦] 聽見妳說  朝陽起又落",6,"M.1499704163.A.BAE"
"2367",2017-07-11,"Re: [問卦] 講話會用「以上」結尾的人在想什麼",-1,"M.1499704182.A.71B"
"2368",2017-07-11,"[問卦] 柯南一直沒有完結篇 是小哀的關係嗎？",-2,"M.1499704192.A.4E3"
"2369",2017-07-11,"[新聞] 喝水也有事！水塔洗劑未排乾淨　流入",5,"M.1499704206.A.BF6"
"2370",2017-07-11,"[問卦] 相信逢九不能過的是什麼人",5,"M.1499704225.A.CDF"
"2371",2017-07-11,"[問卦] 親眼看到朋友進妓院怎麼辦",10,"M.1499704234.A.3EC"
"2372",2017-07-11,"[公告] 水桶",-6,"M.1499704295.A.757"
"2373",2017-07-11,"[問卦] 被女警過肩摔是什麼感覺",12,"M.1499704349.A.ED7"
"2374",2017-07-11,"[新聞] 熟女蹈洋富帥愛情陷阱　「基督徒完美結合",0,"M.1499704372.A.543"
"2375",2017-07-11,"[問卦] 最強幹話是哪一句?",110,"M.1499704494.A.000"
"2376",2017-07-11,"Re: [問卦] 聽見妳說  朝陽起又落",0,"M.1499704511.A.E1E"
"2377",2017-07-11,"[新聞] 睡夢中感覺遭性侵　辣妹告按摩師結果大逆",14,"M.1499704621.A.002"
"2378",2017-07-11,"Re: [新聞] 餃子<U+306E>王將社長 親赴八方雲集「摸底」",6,"M.1499704634.A.CA6"
"2379",2017-07-11,"[問卦] 要是太想男友怎麼辦",2,"M.1499704645.A.87F"
"2380",2017-07-11,"Re: [問卦] 如何說服陸籍房東的兒子來台念書",0,"M.1499704656.A.016"
"2381",2017-07-11,"Re: [問卦] 最強幹話是哪句?",3,"M.1499704675.A.6BF"
"2382",2017-07-11,"[問卦] 咳嗽生病怎麼辦",3,"M.1499704725.A.4EA"
"2383",2017-07-11,"[問卦] 甲子園全國大賽遇到甲子園常客是什麼感覺",7,"M.1499704728.A.3EC"
"2384",2017-07-11,"Re: [問卦] 如何說服陸籍房東的兒子來台念書",4,"M.1499704764.A.206"
"2385",2017-07-11,"[問卦] 過期漱口水有價值嗎?",1,"M.1499704777.A.9A0"
"2386",2017-07-11,"Re: [新聞] 柯文哲批前瞻燒到高雄舉債 陳菊怒了",6,"M.1499704777.A.B94"
"2387",2017-07-11,"[問卦] 有沒有日文""勉強""的八卦?",19,"M.1499704882.A.12C"
"2388",2017-07-11,"Re: [問卦] 另一半單身時約炮，好髒，要不要分？",0,"M.1499704933.A.959"
"2389",2017-07-11,"[問卦] 學妹問我現在還喜歡她嗎",-1,"M.1499704940.A.821"
"2390",2017-07-11,"[問卦] 那裡湖面總是澄清　那裡空氣充滿寧靜",-1,"M.1499704958.A.74A"
"2391",2017-07-11,"[問卦] 上海男比台男會打扮的八卦",2,"M.1499704991.A.B11"
"2392",2017-07-11,"[問卦] 一夫多妻去勢拳",-2,"M.1499704994.A.DB5"
"2393",2017-07-11,"[問卦] 我們要呼籲聯合國請機車退出高速公路!",2,"M.1499705003.A.6A9"
"2394",2017-07-11,"[問卦] 八方的水餃都要等很久嗎？",6,"M.1499705010.A.CC5"
"2395",2017-07-11,"[問卦] 打樂樂棒球會揮空嗎",6,"M.1499705010.A.EA7"
"2396",2017-07-11,"[問卦] 哈利和妙麗有做過踰矩的行為嗎",3,"M.1499705062.A.65B"
"2397",2017-07-11,"[問卦] 有沒有抽不到詩穗的八卦?",0,"M.1499705069.A.AB8"
"2398",2017-07-11,"[問卦] 在台灣被警察射成蜂窩會被告嗎？",4,"M.1499705070.A.4AF"
"2399",2017-07-11,"[問卦] 歐美的女生是不是都比較獨立?",8,"M.1499705118.A.51D"
"2400",2017-07-11,"[問卦] 當兵遇過什麼鬼故事？",5,"M.1499705128.A.7AB"
"2401",2017-07-11,"[問卦] 我跟我老闆去荷蘭旅遊但他掛了 怎麼辦？",-4,"M.1499705196.A.E1E"
"2402",2017-07-11,"[公告] 水桶",7,"M.1499705203.A.DCC"
"2403",2017-07-11,"[問卦] 肥宅穿新泳褲有加分嗎？",2,"M.1499705221.A.F05"
"2404",2017-07-11,"[問卦] 台中慶記vs德州慶記 誰強？",-4,"M.1499705240.A.AD0"
"2405",2017-07-11,"[問卦] 只有台灣民政府能改變台灣一命二運三風水",-6,"M.1499705306.A.2CD"
"2406",2017-07-11,"[問卦]有沒有超大圖示超爽的八卦？",0,"M.1499705311.A.13F"
"2407",2017-07-11,"[問卦] 貝爺如果真的一個人在野外生存得下去嗎",40,"M.1499705326.A.0AB"
"2408",2017-07-11,"[ＦＢ] 洪浩雲：麵屋一燈，不值得",-11,"M.1499705363.A.3B5"
"2409",2017-07-11,"[問卦] 親親相隱 是不是儒家文化的惡源之一?",15,"M.1499705387.A.07F"
"2410",2017-07-11,"[問卦] 兩百元怎麼吃傳統夜市 最爽？",7,"M.1499705489.A.6CA"
"2411",2017-07-11,"Re: [問卦] 相信逢九不能過的是什麼人",3,"M.1499705519.A.2B7"
"2412",2017-07-11,"[問卦] 小黃的鬼之切入和重機的毒龍鑽那個強",9,"M.1499705551.A.A88"
"2413",2017-07-11,"[問卦] 四大跟中字輩哪間比較好洗學歷",7,"M.1499705561.A.172"
"2414",2017-07-11,"Re: [問卦] 當兵遇過什麼鬼故事？",1,"M.1499705717.A.B04"
"2415",2017-07-11,"[問卦] 為什麼教育都要灌輸烏托邦式的想法？",8,"M.1499705734.A.BF9"
"2416",2017-07-11,"Re: [問卦] 台灣是不是寵壞 機車族 了?",-1,"M.1499705769.A.3CA"
"2417",2017-07-11,"Re: [問卦] 另一半單身時約炮，好髒，要不要分？",4,"M.1499705965.A.E10"
"2418",2017-07-11,"Re: [問卦] 四大跟中字輩哪間比較好洗學歷",0,"M.1499706011.A.F71"
"2419",2017-07-11,"[問卦] 關係背景是不是也是實力的一部分?",4,"M.1499706041.A.B7A"
"2420",2017-07-11,"[新聞] 老公去世半年後她才懷孕　成功生下亡夫",14,"M.1499706070.A.F64"
"2421",2017-07-11,"[問卦] 是否要捐錢給乞丐(個人經歷)",6,"M.1499706281.A.5D8"
"2422",2017-07-11,"Re: [問卦] 直屬學妹胸部太小的話,還要認嗎",4,"M.1499706298.A.556"
"2423",2017-07-11,"[問卦] 其實肥宅夏天才最孤單",2,"M.1499706326.A.949"
"2424",2017-07-11,"Re: [問卦] 另一半單身時約炮，好髒，要不要分？",5,"M.1499706341.A.39B"
"2425",2017-07-11,"[問卦] 直屬學弟胸部太大的話,還要認嗎?",8,"M.1499706398.A.86E"
"2426",2017-07-11,"[問卦] 等等要當兵惹",-5,"M.1499706402.A.477"
"2427",2017-07-11,"[問卦] 我被長官加入到9.2群",39,"M.1499706509.A.CB0"
"2428",2017-07-11,"[問卦] 有沒有金管會惱羞成怒去金檢早餐店的八卦",-2,"M.1499706536.A.4DE"
"2429",2017-07-11,"[問卦] 館長會說唱嗎？",3,"M.1499706548.A.F39"
"2430",2017-07-11,"[新聞] 豬仔國道亂竄　「培根還在路上請稍等」",2,"M.1499706564.A.EB8"
"2431",2017-07-11,"[問卦] 嚴正嵐跟江宜蓉選誰？",18,"M.1499706607.A.B41"
"2432",2017-07-11,"[問卦] 六大派是不是欺負人",6,"M.1499706714.A.0DD"
"2433",2017-07-11,"[問卦] 火焰附魔有比較強嗎？",8,"M.1499706717.A.754"
"2434",2017-07-11,"Re: [新聞] oBike違停北市不拖吊 里長：要把oBike全",0,"M.1499706763.A.213"
"2435",2017-07-11,"[問卦] 為什麼8+9喜歡追乖女生",4,"M.1499706777.A.EC9"
"2436",2017-07-11,"Re: [問卦] 打樂樂棒球會揮空嗎",0,"M.1499706786.A.2FC"
"2437",2017-07-11,"[問卦] 霸道總裁有公式嗎?",7,"M.1499706796.A.F69"
"2438",2017-07-11,"[問卦] 柯柯莉和吉他吉他老伯要回來了",5,"M.1499706804.A.913"
"2439",2017-07-11,"Re: [新聞] 柯文哲批前瞻燒到高雄舉債 陳菊怒了",-4,"M.1499706856.A.A8D"
"2440",2017-07-11,"Re: [問卦] 嚴正嵐跟江宜蓉選誰？",-1,"M.1499706946.A.E2B"
"2441",2017-07-11,"[問卦] 為什麼小孩被撞道都會馬上爬起來",5,"M.1499707130.A.B22"
"2442",2017-07-11,"[問卦] 換新公司要換什麼英文名字好呢?",4,"M.1499707198.A.64D"
"2443",2017-07-11,"Re: [問卦] 四大跟中字輩哪間比較好洗學歷",2,"M.1499707215.A.D8F"
"2444",2017-07-11,"[問卦] 大乾麵紅油擔擔是甚麼時候屌打維力的",-1,"M.1499707255.A.FEB"
"2445",2017-07-11,"Re: [問卦] 直屬學妹胸部太小的話,還要認嗎",1,"M.1499707273.A.668"
"2446",2017-07-11,"[新聞] 歐陽娜娜狠甩「智障」演技！努力做到「10",-36,"M.1499707323.A.7D1"
"2447",2017-07-11,"[問卦] 客廳的電子眼節能好像壞了",7,"M.1499707404.A.939"
"2448",2017-07-11,"[新聞] 女友嫁給毀容士兵「全程沒笑容」　婚姻只",115,"M.1499707430.A.CBB"
"2449",2017-07-11,"[問卦] 為什麼有些人喜歡素顏的妹?",5,"M.1499707459.A.A62"
"2450",2017-07-11,"[問卦] 男生看A片4不4比較好跟家人解釋?",3,"M.1499707630.A.0C3"
"2451",2017-07-11,"Re: [問卦] 機車族支持提高停車費嗎???",3,"M.1499707649.A.808"
"2452",2017-07-11,"[ＦＢ] 三屆六輕環評監督委員生氣了",1,"M.1499707652.A.277"
"2453",2017-07-11,"[問卦] 有沒有直系的八卦",5,"M.1499707685.A.C72"
"2454",2017-07-11,"Re: [問卦] 直屬學妹胸部太小的話,還要認嗎",-8,"M.1499707902.A.3BB"
"2455",2017-07-11,"[問卦] 古代人的人生目標是什麼",13,"M.1499708003.A.45A"
"2456",2017-07-11,"[問卦] 蛋蛋會痛",2,"M.1499708227.A.34E"
"2457",2017-07-11,"[新聞] 民團催生台語公共電視台：優先設南部 帶回台語光榮感",7,"M.1499708308.A.8AF"
"2458",2017-07-11,"Re: [新聞] 歐陽娜娜狠甩「智障」演技！努力做到「10",0,"M.1499708361.A.BDA"
"2459",2017-07-11,"Re: [新聞] 韋傑理:台灣「海洋國家」本不同於中國",-1,"M.1499708406.A.103"
"2460",2017-07-11,"Re: [新聞] 國軍早餐太爛　連台版「太陽的後裔」劇組",6,"M.1499708445.A.1D8"
"2461",2017-07-11,"Re: [問卦] 有沒有直系的八卦",-1,"M.1499708462.A.AE9"
"2462",2017-07-11,"Re: [問卦] 沐浴乳要怎麼用cp值最高呢？",3,"M.1499708487.A.C9D"
"2463",2017-07-11,"Re: [新聞] 女友嫁給毀容士兵「全程沒笑容」　婚姻只",18,"M.1499708547.A.6F0"
"2464",2017-07-11,"[問卦] 直屬學弟是甲該怎麼辦",-3,"M.1499708581.A.28B"
"2465",2017-07-11,"[問卦] 看了硬硬的圖",28,"M.1499708615.A.04A"
"2466",2017-07-11,"[問卦] 現在Youtuber生態是不是完全體了?",6,"M.1499708828.A.A7B"
"2467",2017-07-11,"[問卦] 我有freestyle交的到女朋友嗎",0,"M.1499708875.A.385"
"2468",2017-07-11,"Re: [問卦] 沐浴乳要怎麼用cp值最高呢？",1,"M.1499708880.A.0EE"
"2469",2017-07-11,"Re: [問卦] 蛋蛋會痛",2,"M.1499709102.A.EFF"
"2470",2017-07-11,"Re: [問卦] 有沒有印度魔戒 巴霍巴利王的八卦??",5,"M.1499709109.A.7FD"
"2471",2017-07-11,"Re: [新聞] 柯文哲批前瞻燒到高雄舉債 陳菊怒了",-8,"M.1499709199.A.9F0"
"2472",2017-07-11,"[問卦] 週一過得乏味不等於世界乏味",-1,"M.1499709232.A.1CA"
"2473",2017-07-11,"[問卦] 沒靈感發廢文怎辦？",2,"M.1499709281.A.9CE"
"2474",2017-07-11,"[問卦] 請問一下有沒有賣半島鐵盒",-15,"M.1499709337.A.A65"
"2475",2017-07-11,"Re: [問卦] 蛋蛋會痛",0,"M.1499709462.A.6BA"
"2476",2017-07-11,"[問卦] 台灣離婚率高 有一半以上是跟性生活有關?",8,"M.1499709578.A.583"
"2477",2017-07-11,"[新聞] 4台人到新加坡搞詐騙被逮 可能面臨鞭刑",6,"M.1499709720.A.777"
"2478",2017-07-11,"Re: [問卦] 看了硬硬的圖",-1,"M.1499709803.A.F08"
"2479",2017-07-11,"[問卦] 這麼晚還沒睡 是不是沒有性生活",-12,"M.1499709837.A.07E"
"2480",2017-07-11,"[問卦] 被坑了到底該付多少",23,"M.1499709950.A.27E"
"2481",2017-07-11,"[問卦] 德克斯特長大後領多少",9,"M.1499710035.A.F00"
"2482",2017-07-11,"[問卦] 當初判統神有罪的法官是不是很後悔?",17,"M.1499710103.A.1F8"
"2483",2017-07-11,"[問卦] 你們是在大聲什麼啦",-4,"M.1499710122.A.8F5"
"2484",2017-07-11,"[問卦] 有個酒鬼老爸該怎麼辦",19,"M.1499710180.A.6BD"
"2485",2017-07-11,"Re: [問卦] 四大跟中字輩哪間比較好洗學歷",2,"M.1499710219.A.97D"
"2486",2017-07-11,"Re: [問卦] 為什麼有些人喜歡素顏的妹?",5,"M.1499710351.A.CD1"
"2487",2017-07-11,"[問卦] 活著的理由？",0,"M.1499710448.A.D17"
"2488",2017-07-11,"[問卦] 太陽的後事該怎麼辦",3,"M.1499710500.A.86C"
"2489",2017-07-11,"Re: [問卦] 被坑了到底該付多少",7,"M.1499710539.A.A8F"
"2490",2017-07-11,"[問卦] 現在的國中小的文具和二三十年前有差嗎？",31,"M.1499710637.A.29A"
"2491",2017-07-11,"[問卦] 請問柯南射完後會拔出來嗎？",8,"M.1499710927.A.7C8"
"2492",2017-07-11,"Re: [新聞] 柯文哲批前瞻燒到高雄舉債 陳菊怒了",11,"M.1499710938.A.19E"
"2493",2017-07-11,"[問卦] 我哥害怕電磁波？",8,"M.1499711314.A.960"
"2494",2017-07-11,"Re: [問卦] 直屬學妹胸部太小的話,還要認嗎",6,"M.1499711558.A.269"
"2495",2017-07-11,"[問卦] 八卦肥宅突然對包莖很有興趣??",-5,"M.1499711612.A.0F8"
"2496",2017-07-11,"Re: [問卦] 說好的18歲投票到哪去了",1,"M.1499711693.A.470"
"2497",2017-07-11,"Re: [問卦] 當初判統神有罪的法官是不是很後悔?",-1,"M.1499711716.A.290"
"2498",2017-07-11,"[問卦] 我現在還是ININDER",-5,"M.1499711803.A.016"
"2499",2017-07-11,"[問卦] 哥哥在妄想外星人?",1,"M.1499711873.A.A0E"
"2500",2017-07-11,"[問卦] 如果信義計畫區禁止機車進入會怎樣",7,"M.1499711955.A.C62"
"2501",2017-07-11,"[問卦] 網球可以比多久 ? ",3,"M.1499712022.A.9CA"
"2502",2017-07-11,"Re: [問卦] 請問柯南射完後會拔出來嗎？",3,"M.1499712029.A.E7B"
"2503",2017-07-11,"[問卦] 如果突然跑去沒人認識你的地方生活會怎樣",0,"M.1499712140.A.B83"
"2504",2017-07-11,"[問卦] ptt跟尻槍只能選一個 肥宅們會選哪個",1,"M.1499712152.A.97E"
"2505",2017-07-11,"[問卦] 35歲還在美聯社當收銀員的人是什麼人?",1,"M.1499712190.A.0E6"
"2506",2017-07-11,"Re: [問卦] 直屬學妹胸部太小的話,還要認嗎",2,"M.1499712218.A.B5F"
"2507",2017-07-11,"[問卦] 我的肛門…好痛怎麼辦？",36,"M.1499712269.A.550"
"2508",2017-07-11,"[問卦] 大夜沒有女生在當",7,"M.1499712384.A.1D7"
"2509",2017-07-11,"[問卦] 量子裂痕這遊戲八卦...",0,"M.1499712403.A.E11"
"2510",2017-07-11,"Re: [問卦] 嚴正嵐跟江宜蓉選誰？",5,"M.1499712468.A.DC4"
"2511",2017-07-11,"[問卦] 有沒有醫生娘的卦??",7,"M.1499712529.A.E43"
"2512",2017-07-11,"Re: [問卦] 吃素要有多大決心阿????????",1,"M.1499712634.A.85D"
"2513",2017-07-11,"Re: [問卦] 如果突然跑去沒人認識你的地方生活會怎樣",-3,"M.1499712640.A.4E5"
"2514",2017-07-11,"Re: [新聞] 僅少1444人 台中指日超越高雄",3,"M.1499712724.A.810"
"2515",2017-07-11,"[問卦] 淚腺控制不住是不是年紀大了？",2,"M.1499712834.A.5DD"
"2516",2017-07-11,"[問卦] 期待著一個幸運 和一個衝擊！",0,"M.1499713120.A.FBD"
"2517",2017-07-11,"Re: [問卦] 為什麼有些人喜歡素顏的妹?",3,"M.1499713146.A.FA4"
"2518",2017-07-11,"[問卦] 想當車手也不簡單吧",2,"M.1499713160.A.8E8"
"2519",2017-07-11,"[問卦] 海獺跟水獺，只能養一隻，<U+3069><U+3063><U+3061>？",7,"M.1499713248.A.328"
"2520",2017-07-11,"[問卦] 邱若男已經退流行了嗎？",4,"M.1499713351.A.734"
"2521",2017-07-11,"[問卦] Nadal要打多久？",6,"M.1499713361.A.ECA"
"2522",2017-07-11,"[問卦] 國外youtuber",2,"M.1499713392.A.341"
"2523",2017-07-11,"Re: [問卦] 大夜沒有女生在當",-3,"M.1499713396.A.386"
"2524",2017-07-11,"Re: [問卦] 年薪六十萬被嫌窮？",4,"M.1499713505.A.7B3"
"2525",2017-07-11,"Re: [新聞] 死者都被酸 陸生不敢碰PTT",143,"M.1499713658.A.9AE"
"2526",2017-07-11,"[問卦] 有沒有肉桂捲的八卦",17,"M.1499713710.A.78E"
"2527",2017-07-11,"[問卦] 約女生出去  說我像爸爸是什麼意思",4,"M.1499713811.A.BE4"
"2528",2017-07-11,"[問卦] 血液決定性向是真的嗎??",6,"M.1499713828.A.E82"
"2529",2017-07-11,"Re: [問卦] 現在國中小的文具和二三十年前有差嗎？",3,"M.1499713868.A.ABD"
"2530",2017-07-11,"[問卦] 莫名其妙的懷孕　莫名其妙的懷孕？",5,"M.1499714038.A.D8B"
"2531",2017-07-11,"[問卦] 大家覺得墊板好用嗎",12,"M.1499714039.A.10F"
"2532",2017-07-11,"[問卦] 妹妹被排擠惹怎摸辦",15,"M.1499714109.A.E7B"
"2533",2017-07-11,"Re: [問卦] 如果突然跑去沒人認識你的地方生活會怎樣",3,"M.1499714303.A.B87"
"2534",2017-07-11,"Re: [新聞] 死者都被酸 陸生不敢碰PTT",14,"M.1499714375.A.4A2"
"2535",2017-07-11,"[問卦] 所以我就只好買了 好嗎？",-6,"M.1499714612.A.28E"
"2536",2017-07-11,"Re: [新聞] 柯文哲批前瞻燒到高雄舉債 陳菊怒了",-5,"M.1499714642.A.CA8"
"2537",2017-07-11,"Re: [問卦] 兩百元怎麼吃傳統夜市 最爽？",0,"M.1499714715.A.BF2"
"2538",2017-07-11,"[問卦] 4chan還有哪些版好逛的",10,"M.1499714756.A.463"
"2539",2017-07-11,"Re: [問卦] 高雄空氣超棒 台北空氣品質全台最差的卦",15,"M.1499714985.A.5EE"
"2540",2017-07-11,"[問卦] 山上有妖精嗎？",13,"M.1499715189.A.C79"
"2541",2017-07-11,"[爆卦] 納豆輸了",14,"M.1499715273.A.444"
"2542",2017-07-11,"[問卦] 奶精和奶球是一樣的東西嗎？",6,"M.1499715372.A.7B5"
"2543",2017-07-11,"[問卦] 如何讓人記得你？",14,"M.1499715499.A.2A1"
"2544",2017-07-11,"[問卦] 只怕我自己會愛上妳？",1,"M.1499715506.A.B8A"
"2545",2017-07-11,"Re: [新聞] 豬價直直漲 彰化肉圓、爌肉飯面臨跟漲壓",0,"M.1499715531.A.059"
"2546",2017-07-11,"[問卦] 好煩啊都退伍一個月了還沒找到工作",1,"M.1499715532.A.E40"
"2547",2017-07-11,"[問卦] 仇中是那時開始的？",43,"M.1499716206.A.598"
"2548",2017-07-11,"[新聞] 澄清未逼退 金溥聰：當年做5份民調顯示周",14,"M.1499716331.A.9DA"
"2549",2017-07-11,"[問卦] 反洗錢師150K?",4,"M.1499716433.A.B3B"
"2550",2017-07-11,"[問卦] 緊緊的擁抱 能不能變成永遠？",-1,"M.1499716532.A.079"
"2551",2017-07-11,"[問卦] 女學生說要拜託我幫忙",-2,"M.1499716735.A.F6B"
"2552",2017-07-11,"[新聞] 說好只洗香香？　她告軍官性侵害懷孕結果",13,"M.1499716741.A.DF0"
"2553",2017-07-11,"[問卦] 做夢",12,"M.1499716821.A.910"
"2554",2017-07-11,"Re: [新聞] 韋傑理:台灣「海洋國家」本不同於中國",17,"M.1499716824.A.9A8"
"2555",2017-07-11,"[問卦] 為什麼我們台灣會這麼仇富",12,"M.1499716897.A.27D"
"2556",2017-07-11,"Re: [問卦] 宜蘭人不吃羅東夜市??",9,"M.1499716955.A.C06"
"2557",2017-07-11,"[問卦] 今年的夏戀嘉年華哪天比較有看點？",1,"M.1499717125.A.388"
"2558",2017-07-11,"Re: [問卦] 被坑了到底該付多少",5,"M.1499717259.A.175"
"2559",2017-07-11,"Re: [問卦] 住台灣認為自己是中國人為什麼不回中國?",6,"M.1499717433.A.D83"
"2560",2017-07-11,"[問卦] 北部人卻對南部騎山豬梗無感 算失格嗎?",1,"M.1499717580.A.E5A"
"2561",2017-07-11,"[問卦] 第一個三姓藝人Candy Chen",9,"M.1499717624.A.ADF"
"2562",2017-07-11,"Re: [新聞] 死者都被酸 陸生不敢碰PTT",2,"M.1499717967.A.DBA"
"2563",2017-07-11,"[問卦] 送女朋友搭車 12點過後突然不見了",3,"M.1499718432.A.D18"
"2564",2017-07-11,"[問卦] 豆沙包知道自己叫豆沙包?",1,"M.1499718780.A.B1E"
"2565",2017-07-11,"Re: [新聞] 韋傑理:台灣「海洋國家」本不同於中國",55,"M.1499718798.A.98F"
"2566",2017-07-11,"Re: [問卦] 仇中是那時開始的？",-1,"M.1499718857.A.F07"
"2567",2017-07-11,"Re: [新聞] 死者都被酸 陸生不敢碰PTT",3,"M.1499718894.A.702"
"2568",2017-07-11,"[問卦] 哈 沒人了吼 這個時間點起來要幹嘛?",-17,"M.1499719205.A.955"
"2569",2017-07-11,"[問卦] 發燒的速解法",29,"M.1499719602.A.502"
"2570",2017-07-11,"Re: [問卦] 仇中是那時開始的？",13,"M.1499719622.A.EEE"
"2571",2017-07-11,"[問卦] 女生說家裡的人都睡了",-1,"M.1499719750.A.967"
"2572",2017-07-11,"Re: [新聞] 死者都被酸 陸生不敢碰PTT",1,"M.1499719811.A.5E6"
"2573",2017-07-11,"[問卦] 肥宅會去游泳嗎？",-1,"M.1499720455.A.B6B"
"2574",2017-07-11,"Re: [問卦] 女學生說要拜託我幫忙",0,"M.1499720770.A.C9B"
"2575",2017-07-11,"Re: [問卦] 現在Youtuber生態是不是完全體了?",19,"M.1499720846.A.DC3"
"2576",NA,"",10,"M.1499720851.A.3BE"
"2577",2017-07-11,"[問卦] 歐嗨呦！",-3,"M.1499721131.A.BBE"
"2578",2017-07-11,"Re: [新聞] 死者都被酸 陸生不敢碰PTT",-4,"M.1499721173.A.B9A"
"2579",2017-07-11,"Re: [問卦] 為什麼反核覺青不買風力發的電 要台電買?",10,"M.1499721564.A.3A7"
"2580",2017-07-11,"Re: [新聞] 台神童創首例 13歲錄取紐約大學",57,"M.1499721755.A.CCC"
"2581",2017-07-11,"Re: [問卦] 吃素要有多大決心阿????????",7,"M.1499721798.A.7BF"
"2582",2017-07-11,"[問卦] 包莖可以加入深夜小團體嗎",-7,"M.1499721973.A.163"
"2583",2017-07-11,"[問卦] 有人去檢驗過自己的過敏源嗎？",0,"M.1499721973.A.EE6"
"2584",2017-07-11,"[問卦] 臺灣的服務業是不是養出太多廢人",5,"M.1499722170.A.969"
"2585",2017-07-11,"[協尋] 7/10 7:50早 和美新庄國小旁 行車紀錄",13,"M.1499722247.A.383"
"2586",2017-07-11,"[問卦] 姐姐生氣 怎麼辦",-2,"M.1499722463.A.F46"
"2587",2017-07-11,"[問卦] 妹妹把曬衣夾當髮夾怎麼辦",-12,"M.1499722633.A.EA1"
"2588",2017-07-11,"[問卦] 筆電電源鍵做在鍵盤右上角有什麼好處？",8,"M.1499723032.A.894"
"2589",2017-07-11,"Re: [問卦] 宜蘭人不吃羅東夜市??",6,"M.1499723193.A.993"
"2590",2017-07-11,"[新聞] 高市府嗆柯「做市長不是做名嘴」",9,"M.1499723818.A.F17"
"2591",2017-07-11,"[新聞] 蔡就職周年談話無正面回應 我外交與國際",-11,"M.1499724151.A.537"
"2592",2017-07-11,"[問卦] 蚵仔麵線用販賣機賣有搞頭嗎?",7,"M.1499724384.A.FCE"
"2593",2017-07-11,"[新聞] 范范道歉黑人：很討厭這樣的自己　不經意",-22,"M.1499725092.A.31E"
"2594",2017-07-11,"[問卦] 肚子2了怎麼辦",-13,"M.1499725189.A.8A8"
"2595",2017-07-11,"[問卦] 現在還不睡的大學生在想什麼",-19,"M.1499725479.A.14F"
"2596",2017-07-11,"[新聞] 獨家》超貴！小王參加生日趴 法院判賠百",8,"M.1499725769.A.F6E"
"2597",2017-07-11,"Re: [新聞] 女友嫁給毀容士兵「全程沒笑容」　婚姻只",5,"M.1499725976.A.226"
"2598",2017-07-11,"[問卦] 有沒有剛要睡覺就被蟲嚇醒的掛",-2,"M.1499726062.A.BDD"
"2599",2017-07-11,"Re: [問卦] 蚵仔麵線用販賣機賣有搞頭嗎?",-1,"M.1499726273.A.C50"
"2600",2017-07-11,"[問卦] 如何發一篇好的廢文",-3,"M.1499726286.A.C29"
"2601",2017-07-11,"[問卦] 有沒有仇恨的八卦",30,"M.1499726357.A.F15"
"2602",2017-07-11,"Re: [問卦] 宜蘭人不吃羅東夜市??",4,"M.1499726412.A.514"
"2603",2017-07-11,"[問卦] 朋友說有奇怪的學長騷擾她怎摸辦",4,"M.1499726580.A.0C8"
"2604",2017-07-11,"Re: [問卦] 廉航的空姐是不是很爽？",5,"M.1499726625.A.B39"
"2605",2017-07-11,"Re: [問卦] 現在Youtuber生態是不是完全體了?",3,"M.1499726637.A.1F5"
