"","dates","titles","push","id"
"2704",2017-09-18,"[新聞] 聲援加泰隆尼亞「脫西」巴斯克自治區數萬",11,"M.1505734008.A.2A2"
"2705",2017-09-18,"[新聞] 離譜！湖東國小放學校門不開 學生爬圍牆",8,"M.1505734012.A.BA1"
"2706",2017-09-18,"[問卦] 黑傑克４８４一個好男人？",5,"M.1505734085.A.1FF"
"2707",2017-09-18,"[問卦] 摸過國中女生的屁股有加分嗎？",-4,"M.1505734089.A.1DF"
"2708",2017-09-18,"[問卦] 如來宗 違憲了吧？",-6,"M.1505734100.A.3D8"
"2709",2017-09-18,"[問卦] 中共棄台 vs.肥宅破處",0,"M.1505734113.A.08B"
"2710",2017-09-18,"Re: [問卦] 滯南北部人在想什麼",0,"M.1505734183.A.5F7"
"2711",2017-09-18,"[問卦] 為何以前MIT現在MIC都是劣質品保證",4,"M.1505734193.A.653"
"2712",2017-09-18,"Re: [問卦] 有沒有佛教「三淨肉」的八卦 ？？",7,"M.1505734200.A.4FC"
"2713",2017-09-18,"[新聞] 起底妙禪黑歷史！為選縣議員起會倒會落跑",6,"M.1505734275.A.F6B"
"2714",2017-09-18,"[問卦] 誰是台灣的任我行",5,"M.1505734313.A.DFD"
"2715",2017-09-18,"[新聞] 又香又正！搭高鐵遇氣質女服務員　正面照",-5,"M.1505734315.A.BEF"
"2716",2017-09-18,"Re: [問卦] 為什麼20世紀是1901-2000年",-1,"M.1505734325.A.BA4"
"2717",2017-09-18,"[問卦] 有沒有快速 懂 封神的 掛？",1,"M.1505734353.A.57F"
"2718",2017-09-18,"[問卦] 高壓電塔為何不設在山區以降溫減少電阻？",0,"M.1505734435.A.52B"
"2719",2017-09-18,"[新聞] 中共將修黨章　擬加入「習思想」確立習近平地位",101,"M.1505734445.A.53C"
"2720",2017-09-18,"Re: [問卦] 樂透中了5000萬怎麼花",0,"M.1505734449.A.8F2"
"2721",2017-09-18,"Re: [問卦] 用不鏽鋼吸管的人  腦袋都裝什麼東西",1,"M.1505734455.A.F3B"
"2722",2017-09-18,"Re: [新聞] 開吃！澳洲袋鼠暴增4500萬隻 中國吃貨團:",4,"M.1505734456.A.780"
"2723",2017-09-18,"[問卦] 有人也無法接受德國大香腸嗎？",6,"M.1505734501.A.7FE"
"2724",2017-09-18,"[問卦] 戰女保底券 我居然抽到這隻.......",1,"M.1505734532.A.61E"
"2725",2017-09-18,"[新聞] 長輩間互相傳貼圖 研究：有益身心健康",1,"M.1505734535.A.0F3"
"2726",2017-09-18,"Re: [問卦] 摸過國中女生的屁股有加分嗎？",-1,"M.1505734545.A.B55"
"2727",2017-09-18,"[新聞] 曖昧撇閃婚　謝忻下單王少偉的精子",21,"M.1505734563.A.8FA"
"2728",2017-09-18,"[問卦] 麥當勞薯條要配什麼好？",5,"M.1505734619.A.5D5"
"2729",2017-09-18,"[問卦] 什麼東西講出來會反映年紀",21,"M.1505734660.A.67E"
"2730",2017-09-18,"[新聞] 法輪功找「白人」舉牌 李承龍：藐視我國",8,"M.1505734684.A.A97"
"2731",2017-09-18,"[問卦] 有沒有原廠比較便宜的八卦",2,"M.1505734717.A.5D1"
"2732",2017-09-18,"[問卦] 拿不出學費該怎辦?",5,"M.1505734746.A.FA0"
"2733",2017-09-18,"[問卦] 馬路上有2個突發事件要注意哪個？",5,"M.1505734748.A.49C"
"2734",2017-09-18,"[新聞] 台南藍議員喊話賴清德：請發3千元消費券",3,"M.1505734757.A.6C4"
"2735",2017-09-18,"[新聞] CNN記者走訪平壤　一揭北韓神秘面紗",2,"M.1505734777.A.3E0"
"2736",2017-09-18,"[新聞] 雄二E飛彈射程1千公里 可直攻中國三峽大",190,"M.1505734791.A.079"
"2737",2017-09-18,"[問卦] 養兔子人不多嗎",7,"M.1505734802.A.107"
"2738",2017-09-18,"[問卦] 金泰亨沒以前潮了嗎?",2,"M.1505734825.A.857"
"2739",2017-09-18,"Re: [新聞] 服刑12.5年才剛出獄！惡狼又性侵男童　宜",9,"M.1505734827.A.1F5"
"2740",2017-09-18,"[問卦] 實習不給薪還能歌功頌德的人4不4很厲害",7,"M.1505734839.A.893"
"2741",2017-09-18,"Re: [問卦] 吃水餃的醬油到底要怎麼配阿？",5,"M.1505734869.A.D82"
"2742",2017-09-18,"[問卦] 八卦板有支那賤畜嗎",5,"M.1505734887.A.F93"
"2743",2017-09-18,"[問卦] 要怎麼樣才能合法拍下小蘿莉的照片？",6,"M.1505734913.A.014"
"2744",2017-09-18,"[問卦] 大學服務學習在幹嘛？",9,"M.1505734914.A.D82"
"2745",2017-09-18,"[問卦] 七龍珠的音樂",3,"M.1505734950.A.4F2"
"2746",2017-09-18,"[問卦] 有沒有沙皮犬的八卦？",3,"M.1505734978.A.30F"
"2747",2017-09-18,"Re: [問卦] 用不鏽鋼吸管的人  腦袋都裝什麼東西",11,"M.1505734985.A.7F4"
"2748",2017-09-18,"Re: [問卦] 今天是好多學店的開學日 好香喔",1,"M.1505735000.A.E1D"
"2749",2017-09-18,"[新聞] 周玉蔻再嗆柯P ：不接受辯論邀請就退出政",-55,"M.1505735013.A.004"
"2750",2017-09-18,"[問卦] 日式咖哩飯配炸蝦是絕配嗎?",8,"M.1505735031.A.605"
"2751",2017-09-18,"[問卦] 吃素的人在想什麼",-3,"M.1505735052.A.1EA"
"2752",2017-09-18,"[新聞] 周玉蔻嗆辯論 柯P：她只是要拉抬收視率",53,"M.1505735061.A.830"
"2753",2017-09-18,"[問卦] 趕不上飛機是什麼感覺？",2,"M.1505735064.A.FE2"
"2754",2017-09-18,"[問卦] 國外記者 會害怕大企業不報導嗎?",2,"M.1505735119.A.C09"
"2755",2017-09-18,"Re: [問卦] 養兔子人不多嗎",9,"M.1505735167.A.A1D"
"2756",2017-09-18,"[問卦] 認真!我朋友被脘腸控制上癮了",7,"M.1505735238.A.C8C"
"2757",2017-09-18,"Re: [新聞] 長輩間互相傳貼圖 研究：有益身心健康",0,"M.1505735245.A.DE1"
"2758",2017-09-18,"[問卦] 周星馳的電影為何不再無厘頭了呢??",2,"M.1505735258.A.1F4"
"2759",2017-09-18,"[問卦] 學姐要怎樣才能當藝術系教授？",2,"M.1505735282.A.E9A"
"2760",2017-09-18,"Re: [舊聞] 民進黨立委鄭寶清：支持陸資進入台灣半導",0,"M.1505735305.A.859"
"2761",2017-09-18,"[問卦] 如果你也聽說　會不會相信我",-2,"M.1505735326.A.FED"
"2762",2017-09-18,"[問卦] 關於旗幟跟翻譯，為什麼政經不直接問FISU",5,"M.1505735335.A.84C"
"2763",2017-09-18,"[新聞] 哈瑪斯：同意和法塔會談商議舉行大選",4,"M.1505735341.A.120"
"2764",2017-09-18,"[新聞] 民進黨要求別對盟友噴口水 柯P：我只是舉",24,"M.1505735373.A.C33"
"2765",2017-09-18,"[問卦] 為什麼蘋果的灣是簡體字",2,"M.1505735393.A.4C1"
"2766",2017-09-18,"[問卦] 妹妹的網友罵別人是喪家豬該怎麼辦？",-5,"M.1505735393.A.F57"
"2767",2017-09-18,"[新聞] 桑布伊「椏幹」專輯 獲全球音樂獎肯定",4,"M.1505735404.A.38E"
"2768",2017-09-18,"[問卦] 發長輩圖有益身心健康的卦?",4,"M.1505735421.A.15E"
"2769",2017-09-18,"Re: [問卦] 摸過國中女生的屁股有加分嗎？",-2,"M.1505735448.A.888"
"2770",2017-09-18,"[問卦] 有沒有台女都不喜歡體育課的八卦?",27,"M.1505735490.A.F3D"
"2771",2017-09-18,"[新聞] 北京最嚴停工令 網友：搞環保還是搞運動",6,"M.1505735496.A.BFF"
"2772",2017-09-18,"Re: [問卦] 麥當勞為甚麼後來不出漂浮系列了?",2,"M.1505735514.A.455"
"2773",2017-09-18,"[問卦] 癮科技跟Engadget",2,"M.1505735539.A.CAA"
"2774",2017-09-18,"[爆卦] 核電成為年冬缺電的因應方式！",11,"M.1505735558.A.06C"
"2775",2017-09-18,"[問卦] 付費的角色扮演線上遊戲是不是斷層了",17,"M.1505735621.A.51B"
"2776",2017-09-18,"[問卦] 有沒有笨女孩的八卦?",1,"M.1505735633.A.449"
"2777",2017-09-18,"Re: [問卦] 誰是台灣的任我行",-1,"M.1505735646.A.379"
"2778",2017-09-18,"[問卦] 如果諸葛亮在北伐前夕研發出蒸汽機?",11,"M.1505735664.A.A92"
"2779",2017-09-18,"[新聞] 日調查：去年HIV感染者　73%為同性間性",7,"M.1505735678.A.46F"
"2780",2017-09-18,"[爆卦] 微信錢包實名制度啦",3,"M.1505735679.A.CAB"
"2781",2017-09-18,"[問卦] 有沒有打工一小時吃不起支那麵der8掛",-1,"M.1505735686.A.3F2"
"2782",2017-09-18,"Re: [新聞] 特赦扁？ 府：執政黨不是「以黨領政」",1,"M.1505735704.A.6AA"
"2783",2017-09-18,"[問卦] 你會救台灣嗎?",10,"M.1505735762.A.CF8"
"2784",2017-09-18,"[問卦] 女生最高峰是幾歲",47,"M.1505735806.A.114"
"2785",2017-09-18,"[問卦] 有沒有怎麼搓合在曖昧中的男女的八卦?",2,"M.1505735838.A.DD9"
"2786",2017-09-18,"Re: [新聞] 幫鄭寶清站台？柯建銘：是要柯P想好、自",0,"M.1505735844.A.C25"
"2787",2017-09-18,"[問卦] 在網咖上PTT的八卦???",1,"M.1505735870.A.1C0"
"2788",2017-09-18,"[新聞] 發現有新事證 顧立雄:永豐陸資案重新調",24,"M.1505735883.A.43C"
"2789",2017-09-18,"Re: [新聞] 幫鄭寶清站台？柯建銘：是要柯P想好、自",-1,"M.1505735888.A.EFE"
"2790",2017-09-18,"[問卦] 吃素肉的人在想什麼？",3,"M.1505735993.A.56B"
"2791",2017-09-18,"[問卦] 馬桶冒泡泡 是什麼問題",13,"M.1505736004.A.CDC"
"2792",2017-09-18,"Re: [問卦] 有沒有怎麼搓合在曖昧中的男女的八卦?",0,"M.1505736006.A.CF2"
"2793",2017-09-18,"Re: [舊聞] 民進黨立委鄭寶清：支持陸資進入台灣半導",14,"M.1505736036.A.E9A"
"2794",2017-09-18,"[問卦] 肥宅可以靠脂肪脫離魯蛇嗎？",2,"M.1505736082.A.42A"
"2795",2017-09-18,"[問卦] 在燒臘店點什麼才叫懂的吃",45,"M.1505736088.A.317"
"2796",2017-09-18,"[問卦] 如果能投胎當seafood的兒子願意嗎",7,"M.1505736145.A.9B8"
"2797",2017-09-18,"Re: [舊聞] 民進黨立委鄭寶清：支持陸資進入台灣半導",15,"M.1505736155.A.05E"
"2798",2017-09-18,"Re: [舊聞] 民進黨立委鄭寶清：支持陸資進入台灣半導",11,"M.1505736173.A.94B"
"2799",2017-09-18,"[新聞] 自來水管半年破8次 汐止長安里要汰換",6,"M.1505736236.A.4E4"
"2800",2017-09-18,"[問卦] 第一次去小巨蛋該準備什麼的八卦？",4,"M.1505736246.A.4D5"
"2801",2017-09-18,"[新聞] 李妍瑾任選美評審竟被推落山區　全身挫?1",233,"M.1505736316.A.243"
"2802",2017-09-18,"Re: [問卦] 日式咖哩飯配炸蝦是絕配嗎?",1,"M.1505736340.A.397"
"2803",2017-09-18,"[問卦] 怎沒人轉播實況買賣股票阿？",-1,"M.1505736350.A.10D"
"2804",2017-09-18,"Re: [問卦] 在網咖上PTT的八卦???",1,"M.1505736372.A.285"
"2805",2017-09-18,"Re: [問卦] 如何勸人不要碰毒品",2,"M.1505736424.A.DBB"
"2806",2017-09-18,"Re: [問卦] 癮科技跟Engadget",-2,"M.1505736442.A.5DB"
"2807",2017-09-18,"[問卦] 有沒有像哈士奇的狼的八卦？",6,"M.1505736445.A.A48"
"2808",2017-09-18,"[問卦] 要有多少錢才能夠達到財富自由?",5,"M.1505736499.A.A1C"
"2809",2017-09-18,"[問卦] 有沒有國小放學繞操場意義在哪的八卦?",0,"M.1505736515.A.9F5"
"2810",2017-09-18,"[新聞] 李明哲對比周泓旭案 庭審後更顯差距",5,"M.1505736548.A.9C2"
"2811",2017-09-18,"Re: [問卦] 哪一國名的中文翻譯最莫名奇妙？",7,"M.1505736565.A.3A6"
"2812",2017-09-18,"[新聞] 跟中央不同調 彰縣宣布違章工廠暫緩5年處",-23,"M.1505736617.A.260"
"2813",2017-09-18,"[問卦]如果只比臉的話 子瑜一樣大勝橋本環奈嗎?",8,"M.1505736641.A.A2E"
"2814",2017-09-18,"[問卦] 有沒有肥宅怎麼養成的八卦?",-5,"M.1505736649.A.80E"
"2815",2017-09-18,"Re: [問卦] 說到「台灣最會看風向的男人」會想到誰",1,"M.1505736653.A.4F9"
"2816",2017-09-18,"Re: [新聞] 幫鄭寶清站台？柯建銘：是要柯P想好、自",2,"M.1505736666.A.62B"
"2817",2017-09-18,"[新聞] 北韓局勢緊張　國安會主導進行地對地飛彈射擊演",6,"M.1505736711.A.FEC"
"2818",2017-09-18,"[新聞] ""玩具走私客""獲熱愛生命獎 來台被拒入境",15,"M.1505736763.A.E81"
"2819",2017-09-18,"[新聞] 上億泳池只能用10年？ 可改籃球場",50,"M.1505736829.A.177"
"2820",2017-09-18,"Re: [舊聞] 民進黨立委鄭寶清：支持陸資進入台灣",11,"M.1505736833.A.91C"
"2821",2017-09-18,"Re: [問卦] 如何勸人不要碰毒品",1,"M.1505736841.A.151"
"2822",2017-09-18,"[問卦] 貓蚤咬的我滿身紅腫怎辦?",5,"M.1505736888.A.C53"
"2823",2017-09-18,"[問卦] 女生中邪失魂昏迷親她嘴巴她會醒來嗎？",4,"M.1505736937.A.8EB"
"2824",2017-09-18,"Re: [新聞] 卡達簽下120億美元軍售案 向美採購F-15",6,"M.1505736963.A.0F5"
"2825",2017-09-18,"[問卦] 紫衣seafood跟0涼糖哪個比較神",3,"M.1505736978.A.BAC"
"2826",2017-09-18,"Re: [新聞] 柯文哲獨自面對中共  鄭寶清：我們叫你去",9,"M.1505736980.A.EE5"
"2827",2017-09-18,"[問卦] 戰女 終於完結啦",-1,"M.1505736982.A.A3E"
"2828",2017-09-18,"[新聞] 誰接ECB總裁大位？ 列強檯面下較勁",1,"M.1505736987.A.A56"
"2829",2017-09-18,"[爆卦] 台灣新甲蟲王者機台回歸",6,"M.1505737021.A.4BE"
"2830",2017-09-18,"Re: [新聞] 服刑12.5年才剛出獄！惡狼又性侵男童　宜",1,"M.1505737029.A.529"
"2831",2017-09-18,"[問卦] 為何現在一堆網紅都要設一個官方LINE??",3,"M.1505737035.A.0A5"
"2832",2017-09-18,"[問卦] 台哥大網路問題高雄 ",2,"M.1505737141.A.E30"
"2833",2017-09-18,"[ＦＢ] 劉宇  #太玻璃心沒辦法當我男友",-3,"M.1505737143.A.D71"
"2834",2017-09-18,"[問卦] 楊伊湄算不算先知？",18,"M.1505737165.A.F26"
"2835",2017-09-18,"[問卦] 上一次全台瘋買股是什麼時候?",0,"M.1505737186.A.658"
"2836",2017-09-18,"[新聞] 70孤兒因颶風流離　富翁敞豪宅大門款待",3,"M.1505737187.A.231"
"2837",2017-09-18,"Re: [新聞] 特赦扁？ 府：執政黨不是「以黨領政」",0,"M.1505737188.A.5D2"
"2838",2017-09-18,"[問卦] GFRIEND 顏面擔當是誰??????????????????",11,"M.1505737216.A.51E"
"2839",2017-09-18,"[問卦] 一直用括號的人在想什麼？",-3,"M.1505737219.A.8DC"
"2840",2017-09-18,"[新聞] 兩岸觀光冷淡期 陸缺席台北國際旅展",31,"M.1505737256.A.C36"
"2841",2017-09-18,"[問卦] 幫貓咪取什麼名字好呢",19,"M.1505737278.A.148"
"2842",2017-09-18,"[問卦] 飛天小女警的黑人如果被警察開槍打死怎辦",9,"M.1505737295.A.848"
"2843",2017-09-18,"[問卦] 中華電信是把老客戶當白痴嗎?",5,"M.1505737316.A.603"
"2844",2017-09-18,"Re: [ＦＢ] 桃產總:桃市府扶植桃捷資方工會？",0,"M.1505737329.A.F03"
"2845",2017-09-18,"[問卦] 有沒有G11的八卦???",4,"M.1505737379.A.62A"
"2846",2017-09-18,"Re: [舊聞] 民進黨立委鄭寶清：支持陸資進入台灣半導",7,"M.1505737387.A.90F"
"2847",2017-09-18,"[問卦] 男人外遇的年齡層是幾歲?",8,"M.1505737407.A.AF6"
"2848",2017-09-18,"[問卦] 館長是屬於巴薩卡嗎?",0,"M.1505737410.A.CDD"
"2849",2017-09-18,"[新聞] 「雞力引爆」！ 男子GG卡進槓片3小時",7,"M.1505737550.A.609"
"2850",2017-09-18,"[新聞] 彰化14家違規工廠中央列拆 縣府：反對",5,"M.1505737566.A.1B3"
"2851",2017-09-18,"[問卦] 有尚未出名的女優嗎？",4,"M.1505737582.A.EC9"
"2852",2017-09-18,"[問卦] 金牌特務哪段最經典?((有雷",25,"M.1505737591.A.D69"
"2853",2017-09-18,"[問卦] 為什麼台女跟外國人聊天會有優越感？",-4,"M.1505737596.A.231"
"2854",2017-09-18,"Re: [新聞] 台大教授李錫錕 有意參選北市長",5,"M.1505737599.A.3CB"
"2855",2017-09-18,"[問卦] 有沒有chill的八卦",5,"M.1505737605.A.6DB"
"2856",2017-09-18,"[問卦] 有沒有FOXY的八卦",13,"M.1505737612.A.D1A"
"2857",2017-09-18,"Re: [問卦] 楊伊湄算不算先知？",-6,"M.1505737664.A.213"
"2858",2017-09-18,"[問卦] 大學密度最大的是哪間?",8,"M.1505737677.A.09B"
"2859",2017-09-18,"[新聞] 點菸引爆氣體男子99%燒傷成無皮人夫妻",16,"M.1505737703.A.3B7"
"2860",2017-09-18,"[新聞] 士官長被控在靶場抽菸、滑手機 陸軍將查",22,"M.1505737704.A.CF1"
"2861",2017-09-18,"[問卦] 文蕙如、馮提莫，督幾?",1,"M.1505737748.A.A5E"
"2862",2017-09-18,"Re: [新聞] 民進黨要求別對盟友噴口水 柯P：我只是舉",14,"M.1505737752.A.7E4"
"2863",2017-09-18,"[問卦] 寫作仁俠 讀作人魚?",10,"M.1505737792.A.755"
"2864",2017-09-18,"[新聞] 強力反獨 六個任何或納報告",-6,"M.1505737816.A.13E"
"2865",2017-09-18,"[問卦] 戀愛與謊言的八卦??",-4,"M.1505737817.A.64E"
"2866",2017-09-18,"[新聞] 防芬普尼毒蛋破功！北市永吉蛋行竟出現",7,"M.1505737851.A.0B2"
"2867",2017-09-18,"[問卦] 當初酸iphone不能換電池的臉是不是腫腫",2,"M.1505737951.A.AC4"
"2868",2017-09-18,"Re: [問卦] 有沒有佛教「三淨肉」的八卦 ？？",0,"M.1505738011.A.497"
"2869",2017-09-18,"[新聞]翻國小畢冊　驚！「周子瑜竟然是我同學」",1,"M.1505738032.A.8F0"
"2870",2017-09-18,"[新聞] 回應301調查 陸嚴打侵犯外商智財權",5,"M.1505738077.A.6DB"
"2871",2017-09-18,"[新聞] 飛機上太臭 日本航班緊急降落",76,"M.1505738103.A.3AB"
"2872",2017-09-18,"Re: [新聞] 彰化14家違規工廠中央列拆 縣府：反對",5,"M.1505738148.A.546"
"2873",2017-09-18,"Re: [問卦] 楊伊湄算不算先知？",25,"M.1505738213.A.756"
"2874",2017-09-18,"[新聞] 市價近兩萬！ 歐吉桑偷有村架純海報被捕",8,"M.1505738291.A.853"
"2875",2017-09-18,"Re: [問卦] 民主真的是一項好制度嗎?",1,"M.1505738302.A.2D9"
"2876",2017-09-18,"Re: [新聞] 幫鄭寶清站台？柯建銘：是要柯P想好、自",1,"M.1505738325.A.417"
"2877",2017-09-18,"[爆卦]  李凈瑜牽手除了照片，還有影像",-14,"M.1505738327.A.C58"
"2878",2017-09-18,"Re: [新聞] 辛苦擠母乳…保母偷喝「一口乾」 餓哭寶",4,"M.1505738378.A.852"
"2879",2017-09-18,"[問卦] 台灣重組肉這麼泛濫",2,"M.1505738392.A.806"
"2880",2017-09-18,"Re: [新聞] 雄二E飛彈射程1千公里 可直攻中國三峽大",9,"M.1505738410.A.CA1"
"2881",2017-09-18,"Re: [問卦] 寫作仁俠 讀作人魚?",-1,"M.1505738437.A.12C"
"2882",2017-09-18,"Re: [問卦] 館長是屬於巴薩卡嗎?",-1,"M.1505738469.A.3B8"
"2883",2017-09-18,"[問卦] 女人為何要<U+7232>難女人？？",0,"M.1505738514.A.8A3"
"2884",2017-09-18,"[問卦] D卡11006讚-被新生說是邊緣人？",-13,"M.1505738517.A.5DE"
"2885",2017-09-18,"[問卦] 主動幫女生舔腋下有加分嗎",-1,"M.1505738527.A.89A"
"2886",2017-09-18,"[問卦] 精日(日雜)、皇民、weeaboo，哪個比較好？",4,"M.1505738549.A.285"
"2887",2017-09-18,"Re: [新聞] 芬普尼蛋再現台南 南市衛生局：只有台北",9,"M.1505738580.A.0A5"
"2888",2017-09-18,"[問卦] 小便斗的噴水系統噴到屌上...",3,"M.1505738606.A.67B"
"2889",2017-09-18,"[新聞] 台中花博細目資料要不到 藍議員撕預算書",3,"M.1505738635.A.D48"
"2890",2017-09-18,"Re: [爆卦]  李凈瑜牽手除了照片，還有影像",-14,"M.1505738704.A.7C0"
"2891",2017-09-18,"[問卦] HappyGo卡有用嗎？",4,"M.1505738711.A.66A"
"2892",2017-09-18,"[新聞] 赴二戰洞窟遺跡試膽　琉球4少年大肆破壞",5,"M.1505738777.A.BFA"
"2893",2017-09-18,"Re: [新聞] 雄二E飛彈射程1千公里 可直攻中國三峽大",-6,"M.1505738797.A.253"
"2894",2017-09-18,"[問卦] 為什麼動物小隻就會可愛?",10,"M.1505738844.A.2B1"
"2895",2017-09-18,"[問卦] 有沒有教育部過濾系統介紹色情網站的八卦",7,"M.1505738883.A.EAB"
"2896",2017-09-18,"[問卦] 到府服務幫妹子吹頭髮是新商機嗎？",4,"M.1505738915.A.8F2"
"2897",2017-09-18,"[問卦] 114的顏色代表什麼？",6,"M.1505738932.A.8D6"
"2898",2017-09-18,"[問卦] 愛妮雅跟便利商店一樣密集的八卦？",0,"M.1505738965.A.CD9"
"2899",2017-09-18,"[新聞] 「中國」「台灣」並列 陳凱歌電影海報挨",15,"M.1505738980.A.C63"
"2900",2017-09-18,"[新聞] 一例一休將修法　柯建銘：希望最快年底余",-33,"M.1505739011.A.DF6"
"2901",2017-09-18,"[新聞] 秘密抵台！亞莉安娜IG洩行蹤竟是因一杯珍",4,"M.1505739026.A.191"
"2902",2017-09-18,"[新聞] 捐消費額40%！買面膜敗家也能救動物　",2,"M.1505739030.A.75F"
"2903",2017-09-18,"[問卦] 為什麼法國不滾出常任理事國換日本當???",14,"M.1505739034.A.E04"
"2904",2017-09-18,"[問卦] 信妙禪的外表有什麼特徵",5,"M.1505739083.A.F2B"
"2905",2017-09-18,"[問卦] 館長 參加極限體能王能全破嗎？",33,"M.1505739090.A.240"
"2906",2017-09-18,"[問卦] 有沒有徐懷鈺的八卦!?",4,"M.1505739097.A.231"
"2907",2017-09-18,"[問卦] 召集十八個邊緣人能練成十八桐人陣嗎？",1,"M.1505739169.A.1DB"
"2908",2017-09-18,"[問卦] 想舔帥哥的小腿很變態嗎?",2,"M.1505739185.A.71E"
"2909",2017-09-18,"Re: [問卦] 貸款讀波波菲菲能像醫生小孩混進醫院嗎?",-1,"M.1505739198.A.244"
"2910",2017-09-18,"[問卦]幹 噓的次數是否該有所限制",-35,"M.1505739214.A.0D3"
"2911",2017-09-18,"Re: [問卦] 飛天小女警的黑人如果被警察開槍打死怎辦",0,"M.1505739217.A.21F"
"2912",2017-09-18,"Re: [新聞] 民進黨要求別對盟友噴口水 柯P：我只是舉",14,"M.1505739263.A.03D"
"2913",2017-09-18,"Re: [爆卦]  李凈瑜牽手除了照片，還有影像",5,"M.1505739265.A.523"
"2914",2017-09-18,"[新聞] 歷經登革熱疫情 賴清德力挺疫苗研發",0,"M.1505739302.A.12D"
"2915",2017-09-18,"[問卦] 怎樣才叫做名人? 定義是什麼?",7,"M.1505739304.A.044"
"2916",2017-09-18,"[新聞] 南市振崑畜牧場雞蛋檢出芬普尼　衛局追查",1,"M.1505739343.A.967"
"2917",2017-09-18,"[問卦] 中秋節吃柚子，屁很臭的八卦",0,"M.1505739355.A.7A8"
"2918",2017-09-18,"Re: [新聞] 體育署護航協會舊勢力?黃國昌怒批林德福",0,"M.1505739370.A.D57"
"2919",2017-09-18,"Re: [問卦] 養兔子人不多嗎",4,"M.1505739387.A.6EF"
"2920",2017-09-18,"[問卦] 唱歌先走該怎麼給錢？",4,"M.1505739475.A.CE8"
"2921",2017-09-18,"[問卦] 請問一下西子灣",0,"M.1505739482.A.07B"
"2922",2017-09-18,"[爆卦] 台北京華城送電影票喔",15,"M.1505739489.A.15F"
"2923",2017-09-18,"Re: [新聞] 鄭寶清：柯文哲當市長比國民黨當市長還慘",14,"M.1505739500.A.47D"
"2924",2017-09-18,"[問卦] 毛很多怎麼辦的八卦",1,"M.1505739513.A.1E6"
"2925",2017-09-18,"Re: [問卦] 用不鏽鋼吸管的人  腦袋都裝什麼東西",0,"M.1505739519.A.9D7"
"2926",2017-09-18,"[新聞] 高雄免費「看飛機」景點 大片草皮近距離",6,"M.1505739520.A.0F1"
"2927",2017-09-18,"[新聞] 贏在起跑點　大陸孩子「戰狼式」教育驚人",-5,"M.1505739523.A.359"
"2928",2017-09-18,"[問卦] 只會說滾的臭肥宅給我進來！",-10,"M.1505739527.A.83F"
"2929",2017-09-18,"[問卦] 網軍要怎麼養",0,"M.1505739542.A.292"
"2930",2017-09-18,"[新聞] 台中怨偶「新婚3個月」大吵！夫遭刀劃傷",5,"M.1505739543.A.7F5"
"2931",2017-09-18,"[問卦]男生有資格要求女生禁慾嗎",-1,"M.1505739614.A.F64"
"2932",2017-09-18,"[問卦] python要唸拍森還是拍桑？",5,"M.1505739622.A.3EC"
"2933",2017-09-18,"[問卦] uber是不是復活了",-4,"M.1505739639.A.877"
"2934",2017-09-18,"[問卦] 五樓是怎樣的人?",0,"M.1505739644.A.7B1"
"2935",2017-09-18,"[問卦] 有沒有懶得買便當的八卦？",-1,"M.1505739674.A.973"
"2936",2017-09-18,"[問卦] 有照妖鏡的八卦嘛!?",2,"M.1505739683.A.ACD"
"2937",2017-09-18,"[問卦] 在身上刺名子的人在想什麼啊?",1,"M.1505739685.A.21E"
"2938",2017-09-18,"Re: [新聞] 雄二E飛彈射程1千公里 可直攻中國三峽大",3,"M.1505739709.A.6C3"
"2939",2017-09-18,"Re: [新聞] 雄二E飛彈射程1千公里 可直攻中國三峽大",3,"M.1505739713.A.CCC"
"2940",2017-09-18,"Re: [新聞] 鄭寶清：柯文哲當市長比國民黨當市長還慘",1,"M.1505739731.A.F5E"
"2941",2017-09-18,"[問卦] 末法時代 邪翼掠世地獄海?",5,"M.1505739732.A.271"
"2942",2017-09-18,"[問卦] 夜唱一直吃東西不唱歌的人在想啥????????",1,"M.1505739738.A.EFC"
"2943",2017-09-18,"[新聞] 健身男GG卡2.5公斤槓片 消防隊幫「放鳥」",5,"M.1505739762.A.720"
"2944",2017-09-18,"[問卦] 風景區的土雞城怎麼不會倒?",5,"M.1505739772.A.CA1"
"2945",2017-09-18,"[新聞] 臭氧空汙來了！中南部「紅色警戒」　高?1",4,"M.1505739820.A.552"
"2946",2017-09-18,"[問卦] 有沒有手寫字很醜還敢放上來的八卦？",5,"M.1505739824.A.872"
"2947",2017-09-18,"[問卦] 肥宅很香怎麼辦",-2,"M.1505739849.A.3C1"
"2948",2017-09-18,"[問卦]音樂家每天彈古典音樂的樂趣是什麼？",2,"M.1505739865.A.287"
"2949",2017-09-18,"[新聞] 1111人力銀行：大嘆排班難、加班費增！一",3,"M.1505739871.A.3DF"
"2950",2017-09-18,"[問卦] 有沒有中秋節沒人可以陪我烤肉的八卦",4,"M.1505739889.A.F55"
"2951",2017-09-18,"[問卦] 美國會制裁中國跟俄羅斯嗎!?",3,"M.1505739890.A.9C0"
"2952",2017-09-18,"[問卦] 日本男人上酒店把妹，老婆不覺得是外遇",17,"M.1505739909.A.D6D"
"2953",2017-09-18,"Re: [問卦] 召集十八個邊緣人能練成十八桐人陣嗎？",2,"M.1505739914.A.FC3"
